player_id,活跃天数,平均每日时长(min),完成任务数,PVP次数,等级
27047,10,128,161,12,8
27048,29,149,74,40,16
27049,36,76,191,37,40
27050,16,92,13,2,39
27051,50,143,157,49,29
27052,48,16,133,8,25
27053,27,99,138,41,10
27054,38,133,165,16,27
27055,57,176,131,31,4
27056,58,116,99,4,15
27057,29,122,185,38,5
27058,49,100,21,23,39
27059,34,164,48,46,17
27060,51,111,57,41,32
27061,11,152,137,3,21
27062,31,120,187,17,22
27063,58,38,130,22,15
27064,38,106,191,32,35
27065,56,61,123,0,42
27066,47,171,17,10,18
27067,24,75,106,14,48
27068,55,118,6,43,32
27069,41,168,50,25,24
27070,57,144,80,47,5
27071,24,136,83,28,24
27072,34,36,72,29,3
27073,20,75,78,49,13
27074,55,30,108,14,47
27075,1,161,169,17,42
27076,15,174,121,4,17
27077,6,14,102,24,33
27078,22,147,175,16,22
27079,38,113,193,22,17
27080,36,113,2,10,17
27081,31,33,133,23,17
27082,13,10,28,42,24
27083,42,56,49,1,40
27084,27,66,49,31,42
27085,54,153,63,23,2
27086,3,18,147,11,19
27087,2,41,188,37,27
27088,1,105,63,24,39
27089,35,147,59,10,46
27090,47,70,81,49,26
27091,20,158,54,39,39
27092,12,45,93,15,10
27093,28,152,130,40,35
27094,60,50,159,48,14
27095,48,114,96,34,12
27096,51,21,161,15,31
27097,23,166,31,41,29
27098,45,32,78,35,14
27099,16,130,162,48,20
27100,2,67,162,40,43
27101,2,83,41,45,36
27102,47,92,80,4,28
27103,38,65,10,19,32
27104,7,164,152,42,24
27105,8,57,51,0,36
27106,41,39,18,39,47
27107,21,62,60,34,2
27108,43,35,148,0,23
27109,56,140,62,37,22
27110,6,22,15,43,47
27111,13,155,70,40,34
27112,15,116,151,42,31
27113,23,171,120,46,24
27114,49,129,24,23,49
27115,6,156,74,21,22
27116,46,87,186,47,38
27117,40,161,82,0,31
27118,21,121,149,4,48
27119,47,68,123,21,27
27120,57,164,81,5,44
27121,35,91,186,23,36
27122,35,153,196,18,27
27123,47,26,1,45,37
27124,58,127,22,43,16
27125,28,134,98,29,38
27126,15,159,92,28,18
27127,14,67,17,39,13
27128,16,101,111,1,38
27129,29,106,9,5,1
27130,44,113,34,36,8
27131,44,27,98,19,27
27132,11,32,33,26,42
27133,39,107,134,39,5
27134,59,62,173,29,29
27135,25,77,38,17,46
27136,6,84,17,22,14
27137,48,53,21,46,17
27138,16,84,24,31,8
27139,54,80,102,21,3
27140,45,123,26,34,40
27141,31,66,184,42,11
27142,34,170,37,26,3
27143,58,30,83,23,2
27144,19,175,123,6,43
27145,28,43,137,24,38
27146,16,176,176,13,36
27147,44,11,24,45,21
27148,21,155,29,5,23
27149,34,42,15,31,2
27150,22,63,127,31,49
27151,56,25,94,44,48
27152,44,50,70,40,30
27153,22,138,72,47,7
27154,4,111,181,19,20
27155,39,140,4,16,26
27156,15,91,26,21,1
27157,42,144,110,3,7
27158,30,110,154,2,47
27159,21,96,61,16,4
27160,46,78,121,34,3
27161,15,97,164,8,15
27162,45,151,27,45,3
27163,3,147,172,5,39
27164,25,161,179,30,47
27165,38,76,3,36,15
27166,22,22,193,46,34
27167,28,153,169,5,12
27168,51,152,28,36,42
27169,5,12,169,19,19
27170,34,147,146,11,30
27171,47,76,0,17,24
27172,12,98,138,7,16
27173,57,106,192,18,34
27174,2,153,47,41,34
27175,20,147,15,6,13
27176,28,166,75,4,42
27177,56,100,58,26,11
27178,25,160,168,7,15
27179,58,147,41,44,47
27180,53,32,103,4,19
27181,58,97,85,21,46
27182,60,20,157,0,4
27183,8,112,112,23,10
27184,51,28,186,4,11
27185,41,95,39,0,26
27186,7,106,5,19,6
27187,60,107,103,21,43
27188,43,166,111,27,40
27189,43,48,137,17,10
27190,59,101,86,0,8
27191,54,125,36,18,1
27192,50,35,51,31,25
27193,46,74,118,32,42
27194,10,72,72,47,34
27195,57,54,145,2,12
27196,25,166,26,25,28
27197,53,80,30,33,45
27198,32,158,25,47,5
27199,16,92,189,41,47
27200,2,12,119,39,42
27201,14,107,22,17,5
27202,3,17,79,48,41
27203,21,157,161,14,21
27204,43,145,159,21,18
27205,15,84,58,2,31
27206,16,170,102,18,48
27207,52,167,82,38,16
27208,34,45,172,47,1
27209,26,129,186,11,17
27210,31,66,136,46,49
27211,22,169,31,43,17
27212,49,145,62,32,27
27213,54,143,29,30,37
27214,29,125,37,4,28
27215,9,82,123,9,35
27216,28,93,102,35,2
27217,47,71,13,19,43
27218,17,123,196,33,22
27219,32,108,13,17,34
27220,6,87,24,42,23
27221,55,148,12,30,38
27222,43,49,34,27,20
27223,48,81,54,18,44
27224,44,110,12,48,17
27225,20,134,125,23,16
27226,4,46,33,31,12
27227,19,156,63,36,26
27228,40,38,143,44,29
27229,23,35,160,41,23
27230,51,163,40,48,41
27231,7,125,142,11,2
27232,56,156,125,34,5
27233,26,132,57,29,4
27234,2,33,4,37,35
27235,43,139,168,4,27
27236,41,95,69,18,37
27237,41,85,171,35,49
27238,43,139,177,45,5
27239,46,113,33,26,2
27240,42,65,152,47,16
27241,39,96,22,9,42
27242,5,43,60,25,27
27243,42,139,12,47,4
27244,60,154,22,6,27
27245,24,67,143,47,31
27246,46,125,179,3,7
27247,57,142,192,22,7
27248,7,36,154,31,27
27249,8,150,83,2,18
27250,23,18,47,47,27
27251,1,126,64,31,5
27252,7,71,108,38,21
27253,6,48,177,13,27
27254,25,99,148,41,46
27255,1,174,0,43,25
27256,33,107,43,10,39
27257,45,121,19,41,47
27258,21,121,60,3,46
27259,29,157,160,25,27
27260,15,162,51,47,42
27261,38,83,120,20,44
27262,22,67,155,34,19
27263,32,169,138,21,22
27264,38,140,145,47,11
27265,17,40,84,3,3
27266,36,105,45,4,19
27267,13,168,104,0,10
27268,38,13,150,45,47
27269,44,69,120,47,5
27270,50,102,125,0,15
27271,23,12,7,30,32
27272,5,92,22,16,13
27273,19,130,144,8,5
27274,56,146,94,12,22
27275,45,38,110,2,44
27276,17,66,39,44,4
27277,18,30,96,49,39
27278,26,170,167,29,37
27279,9,130,152,26,41
27280,60,122,83,21,42
27281,59,147,131,39,10
27282,46,125,39,47,38
27283,27,102,36,1,29
27284,54,164,186,21,33
27285,21,169,100,47,19
27286,26,106,73,1,27
27287,25,108,76,7,14
27288,14,91,116,10,28
27289,10,116,95,7,4
27290,5,40,195,1,17
27291,19,87,14,41,10
27292,17,64,136,23,37
27293,6,124,12,18,37
27294,11,156,134,48,8
27295,29,178,53,25,19
27296,46,150,7,15,6
27297,55,151,178,34,49
27298,51,161,1,37,36
27299,32,100,124,36,12
27300,57,140,145,46,35
27301,34,130,71,3,2
27302,20,71,149,34,33
27303,1,13,30,41,46
27304,18,169,32,38,3
27305,48,58,158,48,36
27306,22,170,45,3,32
27307,11,18,144,41,31
27308,15,167,119,14,37
27309,55,38,102,33,22
27310,43,98,74,32,40
27311,47,166,108,30,47
27312,17,117,88,16,7
27313,23,47,4,28,12
27314,14,154,106,46,18
27315,24,117,29,49,44
27316,18,101,168,26,23
27317,3,101,107,48,42
27318,58,24,165,24,23
27319,7,92,50,46,25
27320,18,68,159,1,37
27321,12,110,104,40,24
27322,26,64,30,26,18
27323,53,92,159,49,46
27324,56,39,157,10,10
27325,43,141,175,15,8
27326,49,25,142,44,8
27327,48,26,174,0,19
27328,2,70,100,42,8
27329,24,68,50,22,27
27330,8,132,55,38,38
27331,52,109,82,35,40
27332,18,88,17,39,38
27333,20,111,173,11,1
27334,57,175,175,7,13
27335,20,16,199,1,47
27336,41,114,168,23,10
27337,7,121,150,44,43
27338,15,96,3,21,46
27339,39,57,99,2,2
27340,54,28,132,9,21
27341,58,104,35,19,22
27342,47,116,21,39,44
27343,18,106,94,38,47
27344,25,21,89,10,29
27345,36,138,0,16,49
27346,42,95,99,31,14
27347,2,172,193,2,18
27348,25,56,172,14,27
27349,5,82,88,42,44
27350,38,102,87,44,11
27351,55,98,188,7,21
27352,52,24,134,47,19
27353,3,171,0,2,28
27354,28,10,196,0,41
27355,9,52,143,32,38
27356,60,168,36,32,41
27357,60,118,161,40,24
27358,2,162,121,8,24
27359,22,96,93,29,44
27360,3,63,186,6,34
27361,31,111,51,19,4
27362,44,117,145,1,21
27363,25,52,109,15,32
27364,34,101,78,43,44
27365,3,74,61,32,38
27366,41,153,144,19,29
27367,27,57,173,0,1
27368,37,145,146,6,10
27369,11,102,3,46,1
27370,19,61,188,27,18
27371,37,11,197,19,4
27372,53,155,48,31,7
27373,38,72,150,5,15
27374,30,175,1,48,43
27375,9,167,174,30,13
27376,37,70,18,3,14
27377,26,125,47,0,3
27378,49,45,87,38,30
27379,19,178,125,11,12
27380,41,80,15,41,35
27381,24,113,100,27,7
27382,13,116,124,13,47
27383,6,41,25,21,12
27384,20,153,157,20,15
27385,48,101,175,25,21
27386,33,35,147,41,11
27387,49,84,84,17,15
27388,28,16,164,12,39
27389,46,104,96,46,28
27390,58,53,176,39,48
27391,26,56,163,43,5
27392,52,51,28,12,10
27393,31,45,194,24,37
27394,39,25,79,32,34
27395,20,129,78,48,25
27396,56,125,35,42,35
27397,57,123,66,15,36
27398,16,34,199,15,4
27399,30,148,138,2,46
27400,29,101,162,10,9
27401,39,29,120,28,23
27402,21,34,3,21,20
27403,23,65,53,38,5
27404,58,69,129,31,14
27405,54,17,162,39,18
27406,51,27,86,25,13
27407,22,94,123,2,46
27408,50,101,20,21,27
27409,53,119,58,23,20
27410,7,31,149,45,19
27411,14,105,166,1,10
27412,41,29,24,24,30
27413,1,19,22,18,26
27414,18,165,137,16,9
27415,8,14,64,33,30
27416,51,91,123,16,36
27417,12,170,148,16,8
27418,6,89,80,30,42
27419,18,114,109,15,26
27420,41,113,187,12,23
27421,41,18,185,12,19
27422,5,101,61,4,27
27423,5,165,101,40,44
27424,16,110,161,25,14
27425,60,22,130,38,1
27426,2,111,4,10,10
27427,35,76,10,37,46
27428,18,46,150,13,36
27429,37,114,141,9,13
27430,3,110,142,9,45
27431,33,175,135,44,36
27432,58,143,149,14,29
27433,42,42,174,35,13
27434,41,31,136,45,25
27435,21,41,110,23,29
27436,51,172,170,38,4
27437,51,58,70,39,36
27438,37,61,54,11,49
27439,28,58,24,47,21
27440,56,140,71,39,29
27441,44,87,136,5,40
27442,15,53,123,26,2
27443,34,138,7,0,45
27444,5,110,125,0,17
27445,60,118,108,14,18
27446,23,116,85,33,7
27447,55,116,172,20,19
27448,41,29,19,4,1
27449,33,44,25,8,43
27450,51,30,132,47,20
27451,46,84,55,37,24
27452,33,23,57,22,31
27453,7,82,37,24,11
27454,60,100,73,7,27
27455,52,45,121,42,14
27456,52,60,39,29,44
27457,22,34,113,30,6
27458,15,81,108,41,4
27459,50,99,66,5,27
27460,51,145,178,47,45
27461,8,75,123,39,34
27462,41,35,130,4,31
27463,16,117,111,48,6
27464,1,28,7,31,48
27465,29,32,135,42,27
27466,34,165,67,7,7
27467,53,155,94,39,11
27468,3,79,31,21,48
27469,48,144,97,20,31
27470,27,61,186,39,34
27471,20,10,21,46,47
27472,57,76,125,5,46
27473,1,36,17,28,6
27474,7,34,119,41,48
27475,12,128,41,10,36
27476,20,50,131,46,42
27477,25,164,108,7,16
27478,43,62,154,15,11
27479,45,84,89,34,16
27480,57,41,162,48,7
27481,57,138,53,42,15
27482,19,115,106,43,8
27483,45,24,11,24,24
27484,8,155,27,12,10
27485,7,51,127,49,26
27486,47,37,95,19,33
27487,34,73,149,40,35
27488,1,170,94,45,41
27489,60,27,146,24,9
27490,10,58,69,49,29
27491,18,53,3,23,6
27492,36,10,5,6,9
27493,9,176,182,28,2
27494,56,133,170,0,16
27495,55,146,50,17,5
27496,40,37,118,18,46
27497,3,115,189,32,21
27498,36,28,14,25,33
27499,11,29,148,48,37
27500,59,81,44,38,25
27501,43,125,159,49,14
27502,45,69,158,29,13
27503,8,67,167,1,10
27504,28,150,165,29,29
27505,46,114,28,0,42
27506,39,10,28,2,10
27507,48,38,125,4,45
27508,52,134,166,25,46
27509,43,25,172,22,42
27510,39,121,182,47,21
27511,33,102,162,40,22
27512,29,159,39,0,5
27513,6,11,105,16,34
27514,18,115,195,29,16
27515,41,101,180,29,34
27516,57,13,132,16,13
27517,46,176,36,43,47
27518,8,159,177,48,19
27519,41,132,167,39,41
27520,4,21,89,46,28
27521,45,165,23,29,40
27522,45,101,110,45,22
27523,55,118,95,15,15
27524,15,24,101,23,36
27525,53,19,162,37,38
27526,3,106,93,0,23
27527,59,41,104,7,18
27528,31,11,192,27,39
27529,14,105,114,44,10
27530,50,94,154,25,2
27531,56,175,60,13,5
27532,22,35,193,8,1
27533,9,148,26,34,43
27534,22,92,93,18,46
27535,44,10,121,45,20
27536,46,161,193,39,3
27537,55,33,94,38,33
27538,43,123,144,15,19
27539,20,26,133,9,25
27540,21,135,191,37,24
27541,21,128,103,35,43
27542,9,39,100,10,1
27543,51,21,153,3,11
27544,9,166,186,39,15
27545,58,22,69,10,13
27546,52,141,47,31,10
27547,8,58,45,32,4
27548,15,159,136,25,8
27549,15,40,104,27,31
27550,22,15,143,17,37
27551,27,142,97,24,43
27552,44,18,85,46,31
27553,55,171,107,6,28
27554,35,65,86,21,4
27555,16,65,93,26,40
27556,27,107,72,21,2
27557,30,19,32,35,46
27558,33,165,142,18,48
27559,15,47,186,41,43
27560,34,136,121,47,6
27561,5,137,110,25,35
27562,12,77,107,21,19
27563,35,25,156,47,33
27564,50,92,91,37,8
27565,5,120,12,43,8
27566,3,128,85,23,29
27567,28,157,26,33,3
27568,22,129,172,8,26
27569,50,162,21,31,42
27570,31,47,44,46,20
27571,9,110,145,0,47
27572,27,171,151,31,20
27573,7,140,61,37,36
27574,46,173,21,16,39
27575,21,58,176,28,12
27576,36,22,0,36,44
27577,57,49,90,9,21
27578,13,75,140,45,7
27579,16,120,125,2,39
27580,34,149,133,42,33
27581,15,142,187,33,38
27582,41,54,16,28,10
27583,12,119,9,41,36
27584,32,35,182,20,35
27585,51,23,15,21,6
27586,36,148,82,14,14
27587,19,64,11,37,28
27588,45,162,132,6,30
27589,12,176,149,2,36
27590,60,65,76,0,20
27591,4,126,35,39,37
27592,13,23,10,1,10
27593,31,145,154,10,28
27594,31,74,12,47,37
27595,7,89,177,34,48
27596,12,100,189,43,1
27597,43,116,119,43,23
27598,15,40,88,31,3
27599,24,167,113,38,6
27600,48,105,65,37,39
27601,47,56,189,17,29
27602,45,151,10,16,4
27603,8,140,76,28,18
27604,60,62,112,42,5
27605,1,117,155,13,44
27606,11,33,137,44,46
27607,24,52,35,32,28
27608,39,12,34,27,40
27609,2,19,132,33,40
27610,59,165,106,14,42
27611,22,117,187,48,22
27612,33,146,103,3,7
27613,17,106,6,19,6
27614,47,75,87,48,37
27615,20,35,154,10,11
27616,45,152,156,35,24
27617,2,48,188,23,31
27618,51,123,85,18,29
27619,38,75,74,22,45
27620,59,89,60,44,35
27621,4,45,145,13,2
27622,55,54,92,38,28
27623,1,94,132,14,11
27624,60,156,113,46,36
27625,16,81,95,33,29
27626,30,123,152,22,21
27627,35,22,29,49,11
27628,13,61,69,23,45
27629,12,31,84,45,10
27630,39,40,106,4,13
27631,11,161,18,33,14
27632,59,97,133,47,43
27633,1,111,150,41,17
27634,22,122,175,37,49
27635,16,16,158,14,45
27636,45,40,170,6,30
27637,53,17,88,41,10
27638,52,110,141,5,37
27639,3,160,40,21,10
27640,9,149,60,40,30
27641,26,21,1,43,1
27642,11,119,77,47,40
27643,41,50,15,34,4
27644,51,132,100,7,6
27645,45,32,32,19,19
27646,42,91,181,22,27
27647,29,124,44,11,11
27648,22,72,187,30,30
27649,27,94,142,37,29
27650,28,49,26,47,12
27651,49,135,157,27,7
27652,43,127,75,12,4
27653,40,152,35,46,41
27654,54,106,90,2,6
27655,15,103,92,23,26
27656,3,118,180,26,34
27657,21,100,70,15,43
27658,59,156,127,24,19
27659,24,125,45,22,20
27660,40,45,111,34,40
27661,32,121,74,27,25
27662,4,172,49,18,20
27663,47,55,176,22,41
27664,39,65,129,33,3
27665,53,54,98,10,45
27666,42,95,76,42,16
27667,60,164,1,35,21
27668,49,23,137,30,29
27669,20,171,25,24,47
27670,30,111,194,11,22
27671,7,122,32,43,21
27672,41,130,115,24,11
27673,29,130,152,4,49
27674,56,176,23,11,30
27675,56,141,38,17,45
27676,28,119,40,23,44
27677,10,61,144,4,24
27678,41,56,46,35,14
27679,12,59,189,23,47
27680,5,18,63,23,37
27681,28,139,168,46,23
27682,9,166,186,1,12
27683,3,12,76,33,7
27684,7,54,152,30,11
27685,20,137,138,25,17
27686,1,160,18,12,19
27687,17,162,60,28,23
27688,48,58,149,49,11
27689,60,28,65,27,33
27690,22,85,6,29,44
27691,29,113,193,41,1
27692,35,76,41,21,13
27693,27,174,25,49,3
27694,24,126,15,11,33
27695,55,125,4,28,46
27696,43,55,24,45,6
27697,47,45,185,30,47
27698,42,74,144,7,39
27699,59,166,72,26,8
27700,15,39,197,2,19
27701,8,102,53,48,9
27702,36,55,195,0,35
27703,54,149,24,1,27
27704,39,78,136,29,3
27705,36,174,157,33,32
27706,58,59,133,37,16
27707,24,150,195,45,20
27708,25,128,119,33,15
27709,21,120,195,20,24
27710,3,56,159,24,47
27711,6,35,34,26,36
27712,44,70,14,9,40
27713,46,168,47,37,10
27714,10,42,127,11,36
27715,7,169,60,16,33
27716,53,30,158,28,5
27717,45,93,22,28,3
27718,30,47,105,26,42
27719,59,68,26,23,29
27720,16,68,117,28,16
27721,45,63,136,20,29
27722,16,166,98,35,41
27723,25,130,100,36,23
27724,26,47,121,27,21
27725,22,87,66,40,31
27726,21,97,39,32,30
27727,11,102,125,5,12
27728,27,141,26,9,24
27729,38,66,12,33,43
27730,11,28,131,24,40
27731,48,88,199,14,11
27732,47,169,131,23,39
27733,25,102,86,22,12
27734,34,31,115,3,37
27735,53,123,61,41,32
27736,18,45,175,16,4
27737,20,121,34,42,25
27738,53,68,43,3,37
27739,15,66,175,15,17
27740,14,58,175,7,44
27741,10,31,90,27,17
27742,40,49,167,15,19
27743,2,26,167,16,30
27744,46,122,119,46,2
27745,23,93,135,3,25
27746,60,10,121,2,35
27747,57,57,60,14,43
27748,4,157,71,6,6
27749,15,50,195,5,21
27750,49,43,19,12,24
27751,44,142,178,1,13
27752,15,123,122,15,21
27753,40,121,79,35,35
27754,29,127,52,39,25
27755,33,174,71,44,1
27756,53,134,51,26,44
27757,52,111,87,29,30
27758,56,92,128,0,32
27759,7,117,55,17,17
27760,18,106,68,18,41
27761,22,27,186,23,46
27762,25,71,187,47,31
27763,4,160,72,26,5
27764,58,132,12,12,5
27765,45,143,112,15,30
27766,5,82,78,46,41
27767,12,133,83,16,40
27768,59,14,90,17,3
27769,22,164,153,16,6
27770,56,58,176,3,11
27771,41,74,192,10,12
27772,23,24,91,19,35
27773,58,58,28,2,23
27774,4,107,70,1,4
27775,27,150,63,23,12
27776,56,154,195,25,36
27777,2,156,108,23,15
27778,40,36,88,23,28
27779,36,68,35,21,34
27780,19,57,10,28,27
27781,8,103,122,9,15
27782,51,109,24,22,27
27783,26,140,129,29,1
27784,57,137,2,18,31
27785,15,93,102,16,28
27786,6,137,16,33,29
27787,16,168,48,49,36
27788,44,81,94,15,28
27789,47,156,32,18,15
27790,47,66,70,7,49
27791,24,13,50,3,9
27792,6,10,118,2,38
27793,15,93,30,28,49
27794,3,75,47,35,8
27795,44,37,62,37,48
27796,27,68,18,22,11
27797,46,113,162,40,32
27798,50,172,90,41,20
27799,4,55,97,27,13
27800,56,167,98,27,37
27801,7,60,85,30,11
27802,38,57,113,20,43
27803,37,112,106,0,48
27804,26,99,9,24,2
27805,7,158,139,11,20
27806,2,169,44,42,33
27807,53,85,172,16,10
27808,43,108,98,33,36
27809,40,155,71,31,8
27810,56,52,157,23,45
27811,28,142,59,27,33
27812,29,162,8,11,13
27813,54,147,199,0,45
27814,48,141,84,30,27
27815,42,70,38,29,42
27816,1,103,192,8,40
27817,18,144,135,13,29
27818,19,51,2,32,21
27819,48,15,190,6,16
27820,45,46,39,5,37
27821,20,167,140,31,32
27822,30,83,31,40,5
27823,30,135,13,3,13
27824,7,115,189,6,46
27825,22,110,117,25,46
27826,23,124,199,44,45
27827,35,74,88,32,26
27828,15,20,164,15,2
27829,35,49,145,7,2
27830,10,21,84,40,19
27831,24,35,183,49,43
27832,38,126,150,0,21
27833,3,114,5,49,12
27834,49,134,138,1,6
27835,45,11,87,31,11
27836,58,73,93,16,29
27837,16,120,62,19,7
27838,54,36,183,9,45
27839,28,169,94,13,46
27840,26,153,27,43,34
27841,8,151,116,18,48
27842,34,174,80,8,24
27843,54,167,14,20,11
27844,26,108,117,40,25
27845,60,25,1,24,17
27846,7,73,29,18,47
27847,36,143,9,11,39
27848,57,176,163,12,12
27849,52,66,167,0,47
27850,31,73,131,15,33
27851,30,31,132,13,11
27852,39,103,144,12,42
27853,45,96,199,14,16
27854,23,155,119,19,32
27855,59,53,192,26,37
27856,52,33,136,0,10
27857,16,63,103,43,28
27858,26,38,185,31,31
27859,21,59,120,46,15
27860,13,71,198,22,36
27861,26,67,20,39,44
27862,9,67,24,9,33
27863,6,170,15,6,21
27864,60,36,69,24,5
27865,22,115,34,36,48
27866,20,58,102,18,13
27867,24,29,40,42,9
27868,25,38,165,0,35
27869,33,172,43,12,37
27870,42,150,153,46,49
27871,60,40,1,29,24
27872,19,105,95,46,45
27873,39,69,67,25,2
27874,8,101,40,49,13
27875,12,62,63,44,48
27876,28,90,131,21,41
27877,31,37,91,28,28
27878,43,151,143,28,3
27879,16,165,107,3,42
27880,37,90,138,28,17
27881,30,78,171,40,26
27882,47,100,96,29,38
27883,59,76,134,24,43
27884,54,31,111,12,23
27885,6,49,153,36,24
27886,58,169,174,27,39
27887,45,46,87,40,30
27888,57,179,10,19,15
27889,25,49,153,5,1
27890,56,27,95,14,24
27891,19,160,25,29,7
27892,56,30,197,15,5
27893,30,166,153,11,6
27894,42,35,97,42,32
27895,37,130,82,37,29
27896,23,166,115,36,48
27897,28,15,179,12,17
27898,26,153,173,2,26
27899,2,89,197,38,23
27900,4,111,166,40,9
27901,20,145,187,44,10
27902,40,132,58,11,39
27903,42,173,190,7,34
27904,39,142,62,37,29
27905,40,142,86,1,23
27906,53,38,12,49,31
27907,39,105,166,10,30
27908,36,66,156,14,31
27909,22,78,157,0,29
27910,7,176,143,40,16
27911,24,136,52,6,39
27912,17,99,57,11,6
27913,31,48,91,40,16
27914,25,72,27,2,25
27915,36,160,166,25,33
27916,5,162,69,47,1
27917,20,102,95,6,4
27918,42,130,189,9,16
27919,17,46,151,37,26
27920,21,57,46,18,31
27921,22,61,198,12,20
27922,31,49,190,38,35
27923,34,139,60,4,35
27924,28,126,4,7,28
27925,5,26,57,4,18
27926,48,58,158,20,10
27927,25,55,130,6,1
27928,46,175,155,26,12
27929,37,98,159,18,44
27930,24,86,34,29,41
27931,60,108,42,16,23
27932,8,154,87,41,34
27933,59,133,166,12,2
27934,33,31,36,46,43
27935,6,160,36,12,45
27936,47,79,6,8,40
27937,55,111,46,19,26
27938,59,38,21,22,49
27939,14,137,79,0,10
27940,56,176,6,15,35
27941,33,21,15,36,44
27942,45,131,82,27,48
27943,6,102,169,9,12
27944,60,161,2,40,20
27945,18,16,178,16,31
27946,14,171,186,30,15
27947,47,26,8,27,40
27948,31,119,44,10,28
27949,18,162,176,2,24
27950,60,67,119,23,40
27951,40,153,2,46,5
27952,33,121,111,30,7
27953,52,159,25,22,25
27954,47,92,199,40,30
27955,51,112,89,26,25
27956,23,10,176,20,39
27957,56,156,109,31,26
27958,24,107,90,16,18
27959,37,69,81,13,7
27960,19,161,31,17,17
27961,35,44,124,26,4
27962,41,81,171,33,21
27963,48,129,31,16,15
27964,24,152,32,8,7
27965,20,45,185,17,5
27966,32,145,112,34,32
27967,53,93,147,6,37
27968,48,13,87,29,23
27969,17,176,62,19,27
27970,32,90,183,49,34
27971,28,107,184,35,47
27972,18,60,53,7,37
27973,26,86,6,15,32
27974,8,71,120,12,37
27975,25,117,62,22,19
27976,33,176,145,9,25
27977,51,135,97,30,30
27978,29,76,178,45,24
27979,37,85,97,24,4
27980,20,178,120,29,40
27981,12,87,43,32,9
27982,44,26,68,39,25
27983,34,160,148,28,6
27984,19,97,190,44,35
27985,1,42,89,34,31
27986,52,93,117,20,29
27987,12,82,104,45,22
27988,55,60,116,35,19
27989,40,173,84,5,24
27990,59,19,94,12,36
27991,15,91,76,1,5
27992,32,112,187,43,9
27993,39,72,51,40,12
27994,53,35,160,7,38
27995,36,73,138,0,27
27996,37,153,79,23,47
27997,53,42,24,49,43
27998,28,161,183,1,19
27999,37,128,47,9,10
28000,28,26,42,49,39
28001,33,64,28,38,49
28002,27,169,60,34,49
28003,44,53,111,30,37
28004,23,96,99,38,2
28005,52,86,38,5,47
28006,44,132,42,11,6
28007,53,55,63,20,24
28008,33,165,170,20,7
28009,9,157,94,20,6
28010,26,25,15,28,30
28011,55,174,163,21,26
28012,1,172,195,21,23
28013,48,159,119,9,46
28014,50,109,11,45,23
28015,40,160,145,39,40
28016,27,173,129,35,33
28017,24,41,165,35,10
28018,34,164,11,37,7
28019,23,99,66,9,28
28020,42,157,42,17,14
28021,33,150,136,46,14
28022,22,14,27,0,15
28023,18,169,125,41,21
28024,57,97,116,17,49
28025,22,47,188,30,34
28026,12,20,65,48,47
28027,49,96,109,27,49
28028,4,104,113,28,18
28029,6,43,178,47,42
28030,2,90,124,36,11
28031,10,158,150,10,12
28032,23,106,40,10,49
28033,42,40,152,40,28
28034,53,51,26,39,21
28035,19,40,127,15,41
28036,24,178,62,3,3
28037,22,145,41,9,32
28038,14,87,23,33,4
28039,41,68,93,1,3
28040,51,95,33,3,19
28041,26,79,4,17,40
28042,22,159,125,18,35
28043,23,152,36,12,30
28044,1,41,116,21,12
28045,39,179,68,42,19
28046,33,63,77,25,37
28047,26,43,199,49,18
28048,27,122,97,39,38
28049,52,163,72,2,33
28050,51,68,63,39,2
28051,32,18,3,16,10
28052,56,40,61,18,19
28053,35,162,72,5,4
28054,24,170,72,32,38
28055,12,67,164,40,6
28056,12,82,103,2,46
28057,36,18,186,14,34
28058,58,45,179,38,13
28059,6,119,105,16,47
28060,40,69,137,27,29
28061,45,135,11,49,7
28062,42,148,46,32,4
28063,32,82,10,34,4
28064,24,109,70,3,19
28065,40,29,91,41,22
28066,43,72,7,23,12
28067,27,174,193,23,7
28068,3,54,140,48,6
28069,54,95,124,29,23
28070,32,109,183,9,49
28071,56,15,59,7,33
28072,24,163,76,30,23
28073,7,140,182,27,39
28074,32,73,84,18,10
28075,28,138,32,39,48
28076,54,152,5,45,30
28077,56,106,66,49,17
28078,9,159,69,46,34
28079,9,65,185,41,42
28080,4,98,24,1,48
28081,38,46,14,37,45
28082,36,31,182,35,15
28083,3,79,176,16,18
28084,29,57,132,23,21
28085,7,122,161,9,8
28086,41,114,92,47,11
28087,7,95,145,34,44
28088,10,162,194,48,16
28089,4,97,184,48,30
28090,26,49,158,3,20
28091,4,100,118,30,24
28092,25,125,44,46,20
28093,13,117,98,27,40
28094,54,64,150,42,21
28095,25,52,185,22,24
28096,27,135,37,47,43
28097,2,61,143,47,18
28098,27,11,84,20,49
28099,2,117,90,12,40
28100,39,69,44,22,5
28101,14,59,155,41,32
28102,41,74,196,27,46
28103,55,113,60,3,9
28104,44,164,134,19,21
28105,34,75,63,19,36
28106,22,125,127,32,2
28107,35,160,133,30,35
28108,18,50,129,6,28
28109,18,68,3,17,46
28110,6,165,51,34,35
28111,14,116,69,20,2
28112,45,144,14,16,11
28113,54,144,31,39,41
28114,7,110,120,26,46
28115,26,45,37,11,22
28116,55,126,148,46,47
28117,26,44,128,25,23
28118,42,35,42,0,13
28119,21,137,164,45,20
28120,20,36,38,7,4
