player_id,注册日期,渠道,设备类型,国家/地区
26361,2024-04-29,应用商店推荐,Android,中国
26362,2024-02-03,应用商店推荐,Android,韩国
26363,2024-07-04,自然流量,iOS,巴西
26364,2024-10-04,应用商店推荐,iOS,德国
26365,2023-01-10,FB广告,Android,韩国
26366,2023-01-03,Google广告,Android,韩国
26367,2024-04-22,自然流量,iOS,美国
26368,2024-10-23,跨推广,iOS,美国
26369,2023-03-08,自然流量,Android,中国
26370,2024-12-05,Google广告,Android,中国
26371,2023-04-07,应用商店推荐,Android,日本
26372,2024-06-14,Google广告,iOS,日本
26373,2023-11-14,自然流量,iOS,加拿大
26374,2023-04-08,自然流量,Android,巴西
26375,2023-02-26,自然流量,Android,美国
26376,2023-04-17,Google广告,Android,日本
26377,2023-03-29,FB广告,iOS,韩国
26378,2024-10-14,FB广告,iOS,日本
26379,2024-10-17,应用商店推荐,iOS,日本
26380,2024-01-06,跨推广,iOS,韩国
26381,2024-01-10,Google广告,Android,美国
26382,2023-02-21,FB广告,iOS,中国
26383,2024-12-24,应用商店推荐,iOS,美国
26384,2023-02-10,跨推广,Android,中国
26385,2023-04-01,应用商店推荐,Android,韩国
26386,2023-02-08,应用商店推荐,Android,美国
26387,2023-01-13,跨推广,iOS,中国
26388,2024-08-30,自然流量,iOS,德国
26389,2024-09-12,FB广告,iOS,美国
26390,2023-04-14,FB广告,Android,英国
26391,2023-02-12,跨推广,iOS,日本
26392,2023-07-28,FB广告,iOS,中国
26393,2024-08-22,Google广告,iOS,德国
26394,2024-08-27,Google广告,Android,中国
26395,2024-11-16,Google广告,iOS,加拿大
26396,2024-04-20,跨推广,iOS,美国
26397,2024-09-29,应用商店推荐,Android,德国
26398,2023-04-19,应用商店推荐,iOS,日本
26399,2024-07-12,自然流量,iOS,德国
26400,2023-08-02,自然流量,iOS,中国
26401,2024-08-26,Google广告,Android,德国
26402,2024-11-23,Google广告,Android,中国
26403,2024-02-13,跨推广,Android,韩国
26404,2024-07-06,Google广告,iOS,中国
26405,2024-09-24,Google广告,Android,加拿大
26406,2023-03-18,Google广告,iOS,日本
26407,2023-04-05,FB广告,iOS,加拿大
26408,2023-09-26,应用商店推荐,Android,加拿大
26409,2023-12-27,FB广告,iOS,中国
26410,2024-06-13,Google广告,iOS,巴西
26411,2024-11-13,Google广告,iOS,加拿大
26412,2023-06-11,FB广告,Android,美国
26413,2024-04-09,FB广告,iOS,美国
26414,2024-07-17,跨推广,iOS,英国
26415,2024-07-01,跨推广,Android,日本
26416,2023-07-06,Google广告,Android,日本
26417,2023-02-21,FB广告,iOS,韩国
26418,2024-05-02,跨推广,Android,美国
26419,2024-06-14,自然流量,Android,美国
26420,2024-01-31,FB广告,Android,德国
26421,2023-04-02,应用商店推荐,iOS,巴西
26422,2024-10-12,自然流量,iOS,英国
26423,2023-12-23,自然流量,iOS,巴西
26424,2024-09-02,FB广告,iOS,巴西
26425,2024-12-19,Google广告,iOS,巴西
26426,2023-05-24,应用商店推荐,iOS,美国
26427,2023-07-18,跨推广,Android,加拿大
26428,2023-11-19,跨推广,iOS,美国
26429,2023-11-28,Google广告,iOS,德国
26430,2023-09-21,应用商店推荐,iOS,韩国
26431,2023-08-05,应用商店推荐,iOS,日本
26432,2024-12-01,自然流量,Android,韩国
26433,2024-07-09,自然流量,iOS,日本
26434,2024-03-09,应用商店推荐,iOS,加拿大
26435,2024-04-04,FB广告,iOS,日本
26436,2024-12-01,FB广告,Android,德国
26437,2024-05-17,FB广告,Android,加拿大
26438,2024-04-13,应用商店推荐,Android,日本
26439,2024-12-06,跨推广,Android,中国
26440,2024-01-01,FB广告,iOS,加拿大
26441,2023-08-27,跨推广,Android,中国
26442,2024-09-15,FB广告,Android,中国
26443,2024-08-03,应用商店推荐,iOS,中国
26444,2024-07-14,FB广告,Android,德国
26445,2024-10-24,跨推广,Android,德国
26446,2024-01-31,Google广告,Android,中国
26447,2024-01-30,跨推广,iOS,美国
26448,2024-09-18,Google广告,iOS,日本
26449,2023-03-16,跨推广,iOS,英国
26450,2023-04-08,FB广告,iOS,英国
26451,2024-01-18,FB广告,Android,加拿大
26452,2024-09-14,跨推广,iOS,韩国
26453,2024-01-05,FB广告,iOS,中国
26454,2023-10-12,FB广告,Android,加拿大
26455,2023-09-13,应用商店推荐,Android,中国
26456,2023-11-05,自然流量,iOS,美国
26457,2024-09-20,自然流量,iOS,加拿大
26458,2023-06-25,跨推广,iOS,加拿大
26459,2023-08-16,自然流量,Android,英国
26460,2023-12-13,Google广告,Android,英国
26461,2024-09-09,跨推广,iOS,德国
26462,2023-12-08,跨推广,iOS,加拿大
26463,2023-08-27,Google广告,iOS,美国
26464,2024-09-03,自然流量,Android,中国
26465,2024-11-18,Google广告,iOS,美国
26466,2023-12-16,FB广告,Android,英国
26467,2024-03-30,跨推广,iOS,加拿大
26468,2024-03-16,应用商店推荐,iOS,日本
26469,2024-08-10,Google广告,Android,英国
26470,2024-05-29,跨推广,iOS,韩国
26471,2023-03-22,跨推广,Android,美国
26472,2023-12-27,Google广告,iOS,中国
26473,2023-10-15,应用商店推荐,Android,日本
26474,2023-01-08,跨推广,Android,日本
26475,2023-03-28,FB广告,Android,加拿大
26476,2023-10-13,FB广告,iOS,美国
26477,2024-02-03,FB广告,iOS,巴西
26478,2023-03-15,应用商店推荐,iOS,加拿大
26479,2024-03-14,自然流量,Android,中国
26480,2023-05-03,FB广告,Android,韩国
26481,2024-01-12,Google广告,Android,加拿大
26482,2023-05-23,自然流量,Android,美国
26483,2023-06-07,Google广告,iOS,德国
26484,2024-03-05,应用商店推荐,iOS,巴西
26485,2024-03-23,FB广告,Android,英国
26486,2024-02-14,跨推广,iOS,日本
26487,2024-01-06,FB广告,iOS,德国
26488,2023-04-19,应用商店推荐,iOS,加拿大
26489,2024-12-07,FB广告,Android,日本
26490,2023-02-05,FB广告,Android,美国
26491,2023-03-31,FB广告,Android,日本
26492,2024-02-19,应用商店推荐,iOS,中国
26493,2023-10-23,FB广告,Android,英国
26494,2024-12-13,跨推广,Android,德国
26495,2023-02-15,跨推广,iOS,英国
26496,2024-05-02,自然流量,iOS,美国
26497,2024-09-10,自然流量,iOS,中国
26498,2023-06-19,自然流量,iOS,中国
26499,2023-05-26,自然流量,Android,中国
26500,2024-02-24,跨推广,iOS,日本
26501,2024-11-20,自然流量,Android,中国
26502,2024-07-26,Google广告,Android,中国
26503,2023-01-03,应用商店推荐,Android,日本
26504,2024-08-16,应用商店推荐,Android,加拿大
26505,2023-09-20,跨推广,Android,美国
26506,2023-11-17,应用商店推荐,Android,日本
26507,2024-08-29,应用商店推荐,Android,美国
26508,2024-07-29,FB广告,Android,加拿大
26509,2023-09-03,自然流量,iOS,美国
26510,2024-08-11,自然流量,iOS,中国
26511,2024-04-21,FB广告,iOS,韩国
26512,2023-09-16,跨推广,Android,德国
26513,2023-04-03,Google广告,Android,巴西
26514,2024-06-16,跨推广,iOS,韩国
26515,2024-07-27,Google广告,Android,中国
26516,2023-12-05,Google广告,iOS,美国
26517,2023-09-17,FB广告,iOS,日本
26518,2023-08-25,跨推广,Android,中国
26519,2023-05-21,自然流量,Android,加拿大
26520,2024-11-09,跨推广,Android,美国
26521,2024-04-24,跨推广,Android,日本
26522,2024-08-01,Google广告,iOS,英国
26523,2023-12-16,Google广告,Android,中国
26524,2024-07-23,自然流量,iOS,美国
26525,2024-12-24,自然流量,iOS,韩国
26526,2023-05-10,Google广告,iOS,韩国
26527,2024-06-20,跨推广,iOS,巴西
26528,2023-01-11,Google广告,Android,加拿大
26529,2023-09-14,应用商店推荐,iOS,英国
26530,2024-01-04,应用商店推荐,iOS,英国
26531,2024-01-29,Google广告,Android,德国
26532,2024-08-15,自然流量,Android,中国
26533,2024-02-23,Google广告,Android,美国
26534,2023-01-19,跨推广,Android,美国
26535,2023-04-20,应用商店推荐,iOS,韩国
26536,2024-03-12,FB广告,Android,日本
26537,2024-05-19,自然流量,Android,日本
26538,2023-02-03,FB广告,Android,日本
26539,2023-10-15,自然流量,iOS,日本
26540,2023-09-12,FB广告,Android,美国
26541,2024-09-29,FB广告,iOS,韩国
26542,2024-12-21,Google广告,iOS,英国
26543,2023-05-14,自然流量,Android,巴西
26544,2024-05-13,应用商店推荐,Android,日本
26545,2024-02-01,FB广告,Android,日本
26546,2024-05-01,Google广告,iOS,德国
26547,2024-08-20,跨推广,Android,中国
26548,2024-08-09,自然流量,iOS,德国
26549,2024-10-08,自然流量,Android,美国
26550,2024-11-15,应用商店推荐,iOS,加拿大
26551,2023-08-01,FB广告,Android,中国
26552,2023-12-16,Google广告,iOS,中国
26553,2023-01-19,FB广告,Android,日本
26554,2023-04-29,Google广告,iOS,中国
26555,2023-10-29,应用商店推荐,iOS,美国
26556,2023-10-12,FB广告,Android,德国
26557,2023-08-15,跨推广,iOS,日本
26558,2024-05-21,应用商店推荐,Android,韩国
26559,2024-05-15,应用商店推荐,iOS,德国
26560,2023-07-31,自然流量,iOS,日本
26561,2023-12-22,Google广告,Android,巴西
26562,2024-12-01,FB广告,Android,加拿大
26563,2024-05-01,Google广告,iOS,日本
26564,2023-11-17,应用商店推荐,Android,巴西
26565,2024-10-24,FB广告,Android,中国
26566,2023-08-11,跨推广,iOS,英国
26567,2024-10-01,Google广告,Android,日本
26568,2024-07-16,Google广告,Android,日本
26569,2023-07-10,跨推广,iOS,加拿大
26570,2024-05-14,应用商店推荐,iOS,中国
26571,2024-05-09,Google广告,Android,德国
26572,2023-08-25,自然流量,Android,韩国
26573,2023-01-22,自然流量,iOS,韩国
26574,2024-09-13,FB广告,iOS,韩国
26575,2023-11-23,跨推广,iOS,英国
26576,2024-06-28,应用商店推荐,iOS,巴西
26577,2023-05-07,自然流量,iOS,美国
26578,2023-12-31,FB广告,iOS,英国
26579,2023-02-13,FB广告,Android,德国
26580,2024-06-02,Google广告,iOS,中国
26581,2023-05-08,应用商店推荐,iOS,韩国
26582,2024-08-25,自然流量,iOS,日本
26583,2023-05-10,跨推广,Android,加拿大
26584,2024-06-12,Google广告,iOS,日本
26585,2023-11-17,自然流量,Android,日本
26586,2023-07-05,FB广告,Android,英国
26587,2024-09-13,跨推广,iOS,日本
26588,2023-12-14,FB广告,iOS,英国
26589,2024-04-25,Google广告,Android,英国
26590,2024-11-05,跨推广,iOS,巴西
26591,2024-08-09,跨推广,iOS,英国
26592,2024-12-11,Google广告,iOS,加拿大
26593,2023-12-27,FB广告,iOS,巴西
26594,2023-10-14,跨推广,Android,中国
26595,2023-07-01,应用商店推荐,Android,英国
26596,2024-03-26,应用商店推荐,iOS,加拿大
26597,2023-04-07,FB广告,Android,英国
26598,2024-07-16,跨推广,iOS,巴西
26599,2023-11-10,FB广告,iOS,韩国
26600,2024-06-29,应用商店推荐,iOS,日本
26601,2023-01-21,跨推广,Android,德国
26602,2024-11-26,跨推广,iOS,巴西
26603,2024-07-29,FB广告,Android,英国
26604,2024-05-11,跨推广,Android,德国
26605,2024-02-07,FB广告,Android,中国
26606,2023-05-04,自然流量,iOS,英国
26607,2024-09-04,自然流量,Android,中国
26608,2023-04-29,应用商店推荐,iOS,德国
26609,2024-08-12,应用商店推荐,Android,美国
26610,2024-11-23,Google广告,Android,加拿大
26611,2024-12-11,自然流量,Android,巴西
26612,2024-04-21,自然流量,Android,加拿大
26613,2024-12-02,Google广告,iOS,英国
26614,2023-04-13,FB广告,Android,美国
26615,2023-11-29,自然流量,Android,英国
26616,2024-04-03,自然流量,iOS,英国
26617,2023-05-10,应用商店推荐,Android,巴西
26618,2023-05-14,Google广告,Android,韩国
26619,2023-06-06,Google广告,Android,韩国
26620,2024-02-29,应用商店推荐,iOS,日本
26621,2024-03-10,自然流量,iOS,德国
26622,2024-01-24,跨推广,Android,英国
26623,2023-11-14,Google广告,Android,美国
26624,2024-10-31,自然流量,Android,加拿大
26625,2024-05-19,FB广告,iOS,中国
26626,2023-07-09,Google广告,Android,日本
26627,2024-09-03,应用商店推荐,Android,韩国
26628,2024-02-15,Google广告,iOS,美国
26629,2023-02-21,应用商店推荐,iOS,英国
26630,2024-07-14,FB广告,Android,英国
26631,2024-03-21,自然流量,Android,美国
26632,2024-09-03,应用商店推荐,iOS,韩国
26633,2024-03-19,应用商店推荐,Android,韩国
26634,2024-01-17,FB广告,iOS,日本
26635,2024-01-09,跨推广,Android,加拿大
26636,2024-07-19,Google广告,iOS,德国
26637,2024-01-10,跨推广,Android,韩国
26638,2024-01-24,Google广告,iOS,德国
26639,2024-10-10,FB广告,Android,英国
26640,2024-11-04,FB广告,iOS,加拿大
26641,2024-04-23,跨推广,iOS,美国
26642,2024-02-08,FB广告,iOS,加拿大
26643,2024-08-15,自然流量,iOS,巴西
26644,2024-04-12,跨推广,iOS,美国
26645,2024-08-19,应用商店推荐,iOS,英国
26646,2024-05-19,应用商店推荐,Android,英国
26647,2023-03-24,FB广告,iOS,德国
26648,2023-11-15,FB广告,Android,日本
26649,2023-03-08,Google广告,iOS,英国
26650,2024-02-18,跨推广,Android,巴西
26651,2024-03-28,跨推广,Android,中国
26652,2023-07-17,自然流量,Android,德国
26653,2023-09-16,应用商店推荐,iOS,英国
26654,2024-11-19,应用商店推荐,Android,韩国
26655,2023-10-25,自然流量,Android,美国
26656,2023-10-07,Google广告,iOS,加拿大
26657,2023-10-27,自然流量,iOS,日本
26658,2023-05-09,Google广告,Android,美国
26659,2024-05-12,Google广告,iOS,中国
26660,2024-03-13,Google广告,iOS,日本
26661,2024-11-22,FB广告,iOS,加拿大
26662,2023-10-19,FB广告,Android,巴西
26663,2023-07-26,Google广告,iOS,美国
26664,2023-10-21,自然流量,iOS,德国
26665,2024-11-17,自然流量,iOS,巴西
26666,2023-01-29,自然流量,Android,美国
26667,2023-06-28,FB广告,Android,英国
26668,2023-02-10,Google广告,iOS,美国
26669,2024-04-14,应用商店推荐,Android,美国
26670,2023-07-11,自然流量,Android,韩国
26671,2023-12-10,FB广告,iOS,韩国
26672,2024-09-17,跨推广,iOS,加拿大
26673,2023-10-05,Google广告,iOS,美国
26674,2023-12-21,自然流量,Android,加拿大
26675,2024-06-12,FB广告,Android,德国
26676,2023-03-27,跨推广,Android,中国
26677,2023-11-13,Google广告,Android,日本
26678,2024-11-23,应用商店推荐,Android,加拿大
26679,2023-12-03,Google广告,Android,德国
26680,2023-05-25,Google广告,iOS,德国
26681,2023-11-11,自然流量,Android,加拿大
26682,2023-08-13,Google广告,iOS,德国
26683,2024-02-27,跨推广,iOS,日本
26684,2023-02-23,跨推广,iOS,韩国
26685,2023-03-09,Google广告,iOS,中国
26686,2024-09-10,Google广告,iOS,美国
26687,2023-11-30,跨推广,Android,美国
26688,2023-03-18,跨推广,Android,中国
26689,2024-06-22,自然流量,Android,加拿大
26690,2023-06-04,应用商店推荐,iOS,巴西
26691,2023-03-13,跨推广,Android,德国
26692,2024-05-15,应用商店推荐,iOS,巴西
26693,2024-03-22,应用商店推荐,Android,英国
26694,2024-11-22,跨推广,Android,加拿大
26695,2024-07-12,自然流量,iOS,日本
26696,2023-12-25,Google广告,Android,德国
26697,2023-10-04,FB广告,iOS,美国
26698,2023-11-09,Google广告,Android,日本
26699,2023-04-15,FB广告,iOS,加拿大
26700,2023-04-05,跨推广,Android,德国
26701,2023-08-07,Google广告,iOS,日本
26702,2024-11-12,Google广告,iOS,德国
26703,2023-05-08,FB广告,Android,中国
26704,2023-07-19,自然流量,Android,日本
26705,2023-11-28,跨推广,iOS,英国
26706,2024-06-30,跨推广,iOS,英国
26707,2024-10-17,跨推广,iOS,英国
26708,2023-10-19,Google广告,Android,中国
26709,2023-03-07,应用商店推荐,iOS,日本
26710,2024-12-31,FB广告,Android,巴西
26711,2024-07-21,Google广告,Android,德国
26712,2024-10-18,自然流量,iOS,加拿大
26713,2024-02-08,自然流量,iOS,美国
26714,2024-12-25,Google广告,Android,日本
26715,2024-08-28,FB广告,iOS,日本
26716,2024-09-09,跨推广,Android,美国
26717,2024-08-18,跨推广,Android,美国
26718,2024-10-09,应用商店推荐,iOS,美国
26719,2023-05-26,Google广告,iOS,美国
26720,2024-06-13,应用商店推荐,iOS,加拿大
26721,2024-02-06,自然流量,iOS,韩国
26722,2023-05-05,跨推广,iOS,中国
26723,2024-05-28,跨推广,Android,英国
26724,2023-11-28,应用商店推荐,iOS,加拿大
26725,2024-04-24,Google广告,iOS,德国
26726,2024-12-12,应用商店推荐,iOS,美国
26727,2024-10-11,自然流量,iOS,韩国
26728,2024-12-15,Google广告,Android,美国
26729,2024-02-02,自然流量,Android,德国
26730,2023-01-30,Google广告,Android,韩国
26731,2023-02-25,应用商店推荐,Android,德国
26732,2024-09-22,FB广告,iOS,英国
26733,2023-05-12,应用商店推荐,Android,中国
26734,2023-08-19,Google广告,Android,日本
26735,2024-01-30,自然流量,Android,美国
26736,2023-06-01,应用商店推荐,iOS,美国
26737,2024-05-16,Google广告,Android,中国
26738,2024-05-20,自然流量,iOS,英国
26739,2024-01-21,自然流量,iOS,韩国
26740,2024-06-16,自然流量,Android,巴西
26741,2024-03-23,Google广告,iOS,英国
26742,2024-08-02,自然流量,iOS,巴西
26743,2023-05-06,自然流量,Android,英国
26744,2024-07-08,应用商店推荐,iOS,韩国
26745,2024-11-24,自然流量,Android,韩国
26746,2024-05-03,FB广告,Android,韩国
26747,2024-09-03,Google广告,Android,巴西
26748,2024-03-21,自然流量,iOS,加拿大
26749,2024-04-14,自然流量,iOS,英国
26750,2023-12-15,跨推广,Android,德国
26751,2024-05-22,应用商店推荐,Android,英国
26752,2024-04-01,自然流量,iOS,中国
26753,2024-01-20,应用商店推荐,Android,英国
26754,2024-12-12,应用商店推荐,iOS,韩国
26755,2024-03-23,FB广告,iOS,日本
26756,2024-09-19,Google广告,iOS,巴西
26757,2023-04-25,FB广告,Android,中国
26758,2024-03-27,Google广告,iOS,德国
26759,2024-10-15,跨推广,Android,日本
26760,2023-04-29,FB广告,iOS,英国
26761,2023-04-03,应用商店推荐,Android,韩国
26762,2024-06-04,自然流量,Android,日本
26763,2024-08-07,跨推广,Android,加拿大
26764,2024-06-21,Google广告,Android,巴西
26765,2024-03-08,FB广告,Android,美国
26766,2023-05-25,跨推广,Android,加拿大
26767,2023-03-09,FB广告,iOS,英国
26768,2024-11-30,应用商店推荐,iOS,加拿大
26769,2023-05-11,FB广告,iOS,日本
26770,2023-10-08,Google广告,Android,加拿大
26771,2024-10-13,Google广告,iOS,美国
26772,2024-07-19,自然流量,iOS,德国
26773,2024-05-27,自然流量,Android,德国
26774,2024-10-01,Google广告,iOS,巴西
26775,2023-01-01,Google广告,iOS,加拿大
26776,2024-11-15,Google广告,iOS,中国
26777,2024-03-07,跨推广,iOS,英国
26778,2024-01-26,FB广告,Android,日本
26779,2023-09-23,跨推广,iOS,韩国
26780,2024-02-03,应用商店推荐,iOS,加拿大
26781,2023-09-13,自然流量,Android,英国
26782,2024-01-30,FB广告,iOS,巴西
26783,2023-06-23,自然流量,Android,美国
26784,2023-02-14,应用商店推荐,Android,加拿大
26785,2023-05-21,Google广告,Android,巴西
26786,2024-06-22,自然流量,iOS,加拿大
26787,2024-12-21,Google广告,Android,中国
26788,2023-02-19,自然流量,iOS,美国
26789,2023-03-02,应用商店推荐,Android,美国
26790,2023-08-31,自然流量,iOS,加拿大
26791,2023-09-26,应用商店推荐,Android,日本
26792,2023-05-20,FB广告,Android,美国
26793,2023-06-06,跨推广,iOS,英国
26794,2024-08-19,应用商店推荐,iOS,美国
26795,2024-08-18,自然流量,Android,巴西
26796,2023-10-03,FB广告,iOS,加拿大
26797,2023-01-31,应用商店推荐,iOS,韩国
26798,2023-01-08,自然流量,iOS,日本
26799,2024-12-15,应用商店推荐,Android,韩国
26800,2023-02-02,应用商店推荐,Android,巴西
26801,2024-10-16,Google广告,iOS,中国
26802,2024-03-27,自然流量,iOS,德国
26803,2024-03-24,跨推广,Android,英国
26804,2023-02-06,应用商店推荐,Android,美国
26805,2024-10-20,FB广告,iOS,日本
26806,2023-02-03,自然流量,Android,德国
26807,2024-03-30,跨推广,Android,美国
26808,2024-03-19,自然流量,iOS,美国
26809,2023-08-25,跨推广,Android,德国
26810,2023-07-31,跨推广,iOS,中国
26811,2023-05-20,应用商店推荐,Android,韩国
26812,2024-12-02,Google广告,iOS,英国
26813,2024-08-30,自然流量,iOS,加拿大
26814,2024-12-06,FB广告,iOS,韩国
26815,2023-12-27,FB广告,Android,德国
26816,2023-10-31,Google广告,Android,英国
26817,2023-10-23,FB广告,Android,巴西
26818,2023-06-01,自然流量,Android,巴西
26819,2023-08-11,FB广告,Android,加拿大
26820,2023-07-15,自然流量,iOS,巴西
26821,2024-08-22,跨推广,iOS,日本
26822,2023-10-26,应用商店推荐,iOS,中国
26823,2024-06-12,Google广告,Android,中国
26824,2024-05-02,Google广告,Android,英国
26825,2023-07-30,FB广告,Android,加拿大
26826,2023-08-20,自然流量,iOS,德国
26827,2024-11-25,应用商店推荐,Android,加拿大
26828,2024-11-04,FB广告,Android,德国
26829,2024-01-02,应用商店推荐,iOS,加拿大
26830,2024-04-25,自然流量,Android,韩国
26831,2024-08-04,FB广告,iOS,日本
26832,2024-07-25,FB广告,Android,韩国
26833,2023-06-28,应用商店推荐,Android,德国
26834,2024-04-28,FB广告,Android,加拿大
26835,2024-08-11,应用商店推荐,iOS,德国
26836,2024-05-09,自然流量,Android,中国
26837,2024-06-30,应用商店推荐,iOS,日本
26838,2023-01-16,自然流量,Android,加拿大
26839,2024-04-10,自然流量,Android,德国
26840,2024-02-06,跨推广,Android,中国
26841,2023-10-21,应用商店推荐,Android,韩国
26842,2023-06-20,Google广告,iOS,韩国
26843,2023-02-01,跨推广,iOS,中国
26844,2023-09-20,跨推广,iOS,加拿大
26845,2023-08-03,应用商店推荐,Android,美国
26846,2024-07-11,跨推广,Android,韩国
26847,2023-07-08,跨推广,iOS,美国
26848,2024-08-05,FB广告,iOS,中国
26849,2024-08-22,自然流量,iOS,日本
26850,2023-09-18,Google广告,iOS,德国
26851,2023-07-01,应用商店推荐,Android,韩国
26852,2024-05-19,FB广告,Android,德国
26853,2023-12-08,Google广告,Android,加拿大
26854,2023-01-22,Google广告,Android,美国
26855,2023-03-15,FB广告,iOS,韩国
26856,2024-08-24,应用商店推荐,iOS,日本
26857,2023-06-15,自然流量,Android,日本
26858,2023-08-22,FB广告,iOS,加拿大
26859,2024-01-10,跨推广,Android,巴西
26860,2024-03-08,Google广告,iOS,日本
26861,2024-10-02,跨推广,Android,日本
26862,2023-11-30,应用商店推荐,Android,德国
26863,2024-08-29,自然流量,Android,加拿大
26864,2024-06-23,自然流量,iOS,德国
26865,2023-02-04,自然流量,iOS,巴西
26866,2024-03-19,跨推广,Android,美国
26867,2023-08-19,应用商店推荐,iOS,德国
26868,2023-11-14,跨推广,iOS,美国
26869,2023-12-09,Google广告,Android,加拿大
26870,2024-03-05,自然流量,iOS,德国
26871,2024-09-28,应用商店推荐,iOS,美国
26872,2024-04-10,跨推广,iOS,巴西
26873,2023-03-20,跨推广,iOS,中国
26874,2024-07-26,跨推广,iOS,加拿大
26875,2024-03-24,跨推广,iOS,日本
26876,2024-12-29,跨推广,iOS,英国
26877,2023-10-09,Google广告,Android,巴西
26878,2024-11-05,自然流量,Android,加拿大
26879,2023-02-26,跨推广,iOS,韩国
26880,2023-07-10,Google广告,iOS,德国
26881,2024-10-05,应用商店推荐,iOS,日本
26882,2024-04-07,应用商店推荐,iOS,德国
26883,2023-02-11,Google广告,iOS,美国
26884,2024-04-30,Google广告,Android,英国
26885,2023-06-22,Google广告,iOS,德国
26886,2024-11-09,应用商店推荐,iOS,加拿大
26887,2023-09-07,跨推广,iOS,日本
26888,2024-05-24,自然流量,iOS,日本
26889,2024-05-16,跨推广,iOS,巴西
26890,2023-07-12,FB广告,iOS,德国
26891,2023-06-14,Google广告,Android,韩国
26892,2023-03-31,跨推广,Android,韩国
26893,2024-11-21,自然流量,iOS,中国
26894,2023-02-27,跨推广,Android,中国
26895,2023-09-20,FB广告,iOS,中国
26896,2024-10-09,FB广告,Android,美国
26897,2023-08-31,跨推广,iOS,韩国
26898,2024-10-24,自然流量,Android,中国
26899,2023-08-07,跨推广,iOS,韩国
26900,2023-01-09,Google广告,Android,加拿大
26901,2024-03-05,自然流量,Android,加拿大
26902,2023-01-13,应用商店推荐,Android,德国
26903,2023-08-13,自然流量,iOS,德国
26904,2024-11-20,跨推广,Android,加拿大
26905,2023-03-08,跨推广,Android,加拿大
26906,2024-10-30,应用商店推荐,Android,德国
26907,2024-11-07,FB广告,iOS,日本
26908,2024-05-17,跨推广,iOS,韩国
26909,2023-07-03,FB广告,iOS,英国
26910,2023-07-27,FB广告,iOS,德国
26911,2024-06-11,Google广告,iOS,中国
26912,2023-10-27,FB广告,Android,德国
26913,2023-08-29,自然流量,iOS,韩国
26914,2024-03-30,FB广告,Android,英国
26915,2024-06-13,Google广告,Android,加拿大
26916,2024-10-20,跨推广,iOS,英国
26917,2023-09-01,跨推广,Android,美国
26918,2024-07-16,应用商店推荐,iOS,德国
26919,2023-08-26,FB广告,Android,日本
26920,2023-09-03,自然流量,iOS,日本
26921,2023-12-11,应用商店推荐,Android,巴西
26922,2024-04-28,应用商店推荐,Android,英国
26923,2023-11-06,Google广告,iOS,韩国
26924,2024-07-14,跨推广,iOS,巴西
26925,2023-10-11,FB广告,Android,加拿大
26926,2023-02-07,FB广告,iOS,加拿大
26927,2023-02-01,跨推广,iOS,韩国
26928,2023-08-31,Google广告,iOS,英国
26929,2024-07-06,Google广告,iOS,加拿大
26930,2023-10-19,Google广告,Android,巴西
26931,2024-09-06,自然流量,Android,巴西
26932,2023-10-19,FB广告,iOS,中国
26933,2024-09-10,Google广告,iOS,中国
26934,2024-01-17,Google广告,Android,日本
26935,2024-08-21,跨推广,iOS,德国
26936,2024-07-31,应用商店推荐,Android,中国
26937,2023-05-18,应用商店推荐,iOS,中国
26938,2023-07-19,应用商店推荐,Android,中国
26939,2023-12-01,FB广告,Android,加拿大
26940,2024-08-27,自然流量,iOS,巴西
26941,2024-03-22,FB广告,iOS,中国
26942,2023-12-14,跨推广,Android,中国
26943,2023-10-05,Google广告,Android,德国
26944,2024-06-15,FB广告,iOS,美国
26945,2024-02-03,应用商店推荐,iOS,中国
26946,2024-01-26,自然流量,Android,韩国
26947,2024-08-24,跨推广,iOS,美国
26948,2024-07-15,Google广告,iOS,日本
26949,2023-01-10,自然流量,iOS,德国
26950,2024-08-13,FB广告,iOS,中国
26951,2024-07-02,FB广告,Android,英国
26952,2023-02-28,自然流量,iOS,日本
26953,2023-03-29,自然流量,Android,美国
26954,2024-04-03,Google广告,Android,美国
26955,2023-04-14,应用商店推荐,iOS,德国
26956,2023-04-14,自然流量,Android,德国
26957,2023-09-11,Google广告,Android,中国
26958,2023-12-01,自然流量,Android,韩国
26959,2024-04-07,自然流量,iOS,德国
26960,2024-07-02,应用商店推荐,Android,加拿大
26961,2023-10-28,Google广告,iOS,美国
26962,2024-10-15,FB广告,Android,加拿大
26963,2024-07-08,Google广告,iOS,加拿大
26964,2024-09-19,Google广告,Android,日本
26965,2023-12-07,Google广告,Android,日本
26966,2024-05-06,应用商店推荐,Android,日本
26967,2023-03-25,应用商店推荐,iOS,德国
26968,2023-09-16,跨推广,iOS,中国
26969,2023-12-26,FB广告,Android,美国
26970,2023-03-28,应用商店推荐,Android,巴西
26971,2024-03-03,应用商店推荐,Android,加拿大
26972,2024-01-02,Google广告,Android,德国
26973,2023-12-09,Google广告,iOS,德国
26974,2023-12-13,自然流量,iOS,韩国
26975,2023-04-06,自然流量,iOS,日本
26976,2023-09-12,自然流量,Android,美国
26977,2023-05-16,应用商店推荐,Android,日本
26978,2023-09-05,自然流量,iOS,中国
26979,2024-05-13,FB广告,Android,中国
